Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;Unnamed: 15;Unnamed: 16
15/02/2005;01.00.00;0.8;840.0;-200.0;2.2;597.0;87.0;1081.0;76.0;766.0;432.0;8.5;30.4;0.3391;;
15/02/2005;02.00.00;0.6;814.0;-200.0;1.3;526.0;59.0;1228.0;56.0;740.0;352.0;8.0;32.9;0.353;;
15/02/2005;03.00.00;0.4;821.0;-200.0;1.1;509.0;-200.0;1235.0;-200.0;762.0;348.0;7.1;37.4;0.3799;;
15/02/2005;04.00.00;-200.0;802.0;-200.0;0.5;440.0;31.0;1413.0;30.0;738.0;312.0;6.9;39.1;0.3901;;
15/02/2005;05.00.00;0.3;805.0;-200.0;0.5;437.0;28.0;1491.0;28.0;738.0;296.0;6.9;39.8;0.3966;;
15/02/2005;06.00.00;0.4;850.0;-200.0;1.3;529.0;64.0;1183.0;56.0;780.0;385.0;6.1;40.8;0.3868;;
15/02/2005;07.00.00;0.5;913.0;-200.0;2.5;619.0;123.0;1018.0;94.0;834.0;586.0;6.0;41.5;0.3896;;
15/02/2005;08.00.00;1.5;1047.0;-200.0;6.7;844.0;363.0;784.0;196.0;979.0;987.0;6.1;39.9;0.3781;;
15/02/2005;09.00.00;2.1;1055.0;-200.0;8.0;899.0;416.0;731.0;220.0;1017.0;1035.0;6.5;39.5;0.3865;;
15/02/2005;10.00.00;1.6;974.0;-200.0;5.3;778.0;286.0;832.0;168.0;905.0;782.0;9.4;32.7;0.3855;;
15/02/2005;11.00.00;1.0;863.0;-200.0;3.3;669.0;198.0;993.0;133.0;776.0;511.0;11.3;24.9;0.3318;;
15/02/2005;12.00.00;1.2;889.0;-200.0;4.4;734.0;216.0;942.0;134.0;801.0;566.0;12.8;19.8;0.2933;;
15/02/2005;13.00.00;1.3;906.0;-200.0;5.5;790.0;211.0;893.0;138.0;837.0;642.0;12.3;19.3;0.274;;
15/02/2005;14.00.00;1.4;874.0;-200.0;4.8;751.0;199.0;918.0;135.0;792.0;591.0;12.0;19.3;0.2716;;
15/02/2005;15.00.00;1.0;849.0;-200.0;3.5;680.0;161.0;1015.0;111.0;741.0;461.0;11.9;19.2;0.2677;;
15/02/2005;16.00.00;1.4;923.0;-200.0;4.9;761.0;218.0;909.0;124.0;840.0;609.0;12.1;20.7;0.2906;;
15/02/2005;17.00.00;1.5;962.0;-200.0;6.6;841.0;252.0;827.0;158.0;901.0;821.0;11.5;22.1;0.2987;;
15/02/2005;18.00.00;2.4;1067.0;-200.0;12.3;1059.0;337.0;671.0;181.0;1085.0;1163.0;10.4;23.1;0.2905;;
15/02/2005;19.00.00;2.8;1125.0;-200.0;14.1;1121.0;357.0;630.0;185.0;1132.0;1405.0;9.5;25.2;0.2996;;
15/02/2005;20.00.00;3.1;1149.0;-200.0;14.2;1124.0;410.0;623.0;187.0;1141.0;1405.0;8.9;26.9;0.3069;;
15/02/2005;21.00.00;3.1;1155.0;-200.0;11.6;1034.0;445.0;648.0;196.0;1061.0;1429.0;8.2;30.1;0.327;;
15/02/2005;22.00.00;2.0;1065.0;-200.0;8.2;908.0;314.0;741.0;174.0;953.0;1284.0;7.4;31.8;0.3287;;
15/02/2005;23.00.00;2.1;1145.0;-200.0;9.2;946.0;366.0;699.0;182.0;1015.0;1409.0;6.6;37.5;0.3664;;
16/02/2005;00.00.00;1.9;1134.0;-200.0;8.3;912.0;336.0;707.0;182.0;999.0;1376.0;6.3;40.1;0.3842;;
16/02/2005;01.00.00;2.5;1195.0;-200.0;10.7;1004.0;387.0;652.0;193.0;1078.0;1421.0;5.2;44.2;0.3943;;
16/02/2005;02.00.00;2.0;1141.0;-200.0;8.0;898.0;320.0;689.0;174.0;1014.0;1356.0;4.4;47.5;0.4017;;
16/02/2005;03.00.00;1.4;1077.0;-200.0;5.9;806.0;-200.0;725.0;-200.0;949.0;1296.0;4.0;49.1;0.4019;;
16/02/2005;04.00.00;1.1;1052.0;-200.0;4.5;740.0;237.0;768.0;142.0;913.0;1202.0;3.3;52.2;0.4074;;
16/02/2005;05.00.00;0.8;1033.0;-200.0;3.8;701.0;224.0;782.0;137.0;883.0;1206.0;3.2;52.4;0.4071;;
16/02/2005;06.00.00;0.9;1080.0;-200.0;5.1;768.0;237.0;732.0;140.0;924.0;1305.0;3.6;51.7;0.4123;;
16/02/2005;07.00.00;1.6;1208.0;-200.0;8.8;931.0;454.0;622.0;201.0;1052.0;1485.0;3.5;54.2;0.4297;;
16/02/2005;08.00.00;3.6;1363.0;-200.0;16.1;1183.0;854.0;520.0;288.0;1273.0;1643.0;5.2;48.3;0.4304;;
16/02/2005;09.00.00;3.3;1239.0;-200.0;13.4;1096.0;758.0;577.0;260.0;1211.0;1459.0;7.8;37.6;0.3994;;
16/02/2005;10.00.00;2.1;1044.0;-200.0;9.0;940.0;428.0;706.0;206.0;1014.0;1152.0;8.9;33.8;0.385;;
16/02/2005;11.00.00;1.3;956.0;-200.0;5.0;761.0;205.0;849.0;98.0;887.0;885.0;9.1;33.0;0.3827;;
16/02/2005;12.00.00;1.1;955.0;-200.0;4.3;725.0;205.0;890.0;138.0;880.0;770.0;9.1;34.5;0.3994;;
16/02/2005;13.00.00;1.5;997.0;-200.0;6.3;825.0;226.0;790.0;139.0;948.0;852.0;9.6;31.3;0.3763;;
16/02/2005;14.00.00;1.5;987.0;-200.0;6.0;810.0;199.0;801.0;137.0;939.0;830.0;8.5;36.3;0.4026;;
16/02/2005;15.00.00;1.6;1007.0;-200.0;5.7;798.0;253.0;793.0;155.0;942.0;867.0;9.3;34.6;0.405;;
16/02/2005;16.00.00;1.5;1025.0;-200.0;5.6;795.0;259.0;783.0;155.0;967.0;881.0;8.9;37.9;0.4318;;
16/02/2005;17.00.00;1.6;1083.0;-200.0;7.0;856.0;252.0;720.0;148.0;1010.0;975.0;8.2;41.8;0.4563;;
16/02/2005;18.00.00;2.2;1143.0;-200.0;9.5;960.0;313.0;641.0;153.0;1110.0;1136.0;7.4;44.5;0.4582;;
16/02/2005;19.00.00;3.4;1288.0;-200.0;15.9;1178.0;433.0;539.0;171.0;1300.0;1434.0;7.0;43.4;0.4366;;
16/02/2005;20.00.00;5.6;1464.0;-200.0;24.7;1421.0;611.0;457.0;227.0;1542.0;1746.0;6.6;43.4;0.4241;;
16/02/2005;21.00.00;5.2;1341.0;-200.0;16.8;1204.0;626.0;534.0;251.0;1294.0;1592.0;5.9;44.3;0.4137;;
16/02/2005;22.00.00;2.8;1177.0;-200.0;10.7;1004.0;408.0;640.0;216.0;1111.0;1341.0;5.0;46.6;0.4099;;
16/02/2005;23.00.00;2.4;1089.0;-200.0;8.3;913.0;357.0;712.0;200.0;1016.0;1208.0;5.8;40.3;0.374;;
17/02/2005;00.00.00;2.7;1196.0;-200.0;11.0;1014.0;375.0;643.0;192.0;1101.0;1334.0;5.4;43.8;0.3945;;
17/02/2005;01.00.00;2.6;1107.0;-200.0;7.4;874.0;326.0;721.0;187.0;984.0;1208.0;5.7;42.1;0.3883;;
17/02/2005;02.00.00;2.3;1102.0;-200.0;7.9;897.0;326.0;715.0;173.0;1024.0;1196.0;5.7;42.1;0.3885;;
17/02/2005;03.00.00;1.0;993.0;-200.0;3.6;688.0;-200.0;847.0;-200.0;874.0;931.0;5.8;42.9;0.399;;
17/02/2005;04.00.00;0.6;912.0;-200.0;1.7;559.0;72.0;1016.0;64.0;837.0;656.0;5.7;46.6;0.4298;;
17/02/2005;05.00.00;0.5;883.0;-200.0;1.0;496.0;49.0;1140.0;46.0;804.0;478.0;6.9;45.0;0.4499;;
17/02/2005;06.00.00;0.5;893.0;-200.0;1.1;507.0;59.0;1111.0;51.0;794.0;489.0;6.9;42.2;0.4224;;
17/02/2005;07.00.00;1.0;1033.0;-200.0;4.0;711.0;220.0;893.0;115.0;935.0;893.0;6.4;43.8;0.423;;
17/02/2005;08.00.00;2.6;1222.0;-200.0;9.7;966.0;602.0;636.0;238.0;1134.0;1322.0;6.6;44.6;0.4383;;
17/02/2005;09.00.00;2.7;1190.0;-200.0;10.6;1000.0;485.0;624.0;202.0;1152.0;1280.0;7.7;42.1;0.444;;
17/02/2005;10.00.00;1.8;1035.0;-200.0;5.4;783.0;295.0;794.0;167.0;969.0;943.0;10.1;36.7;0.4536;;
17/02/2005;11.00.00;1.2;990.0;-200.0;3.9;705.0;217.0;873.0;139.0;913.0;772.0;9.0;41.4;0.4775;;
17/02/2005;12.00.00;1.3;1011.0;-200.0;4.4;732.0;236.0;830.0;147.0;944.0;826.0;8.7;42.5;0.4787;;
17/02/2005;13.00.00;1.4;1041.0;-200.0;5.0;763.0;196.0;790.0;130.0;1003.0;808.0;8.3;47.8;0.5238;;
17/02/2005;14.00.00;1.8;1086.0;-200.0;6.8;850.0;233.0;723.0;143.0;1072.0;901.0;8.9;45.5;0.5208;;
17/02/2005;15.00.00;1.3;1021.0;-200.0;4.8;755.0;207.0;807.0;143.0;980.0;763.0;8.9;46.1;0.5256;;
17/02/2005;16.00.00;1.4;1014.0;-200.0;5.0;761.0;198.0;806.0;136.0;972.0;722.0;9.0;44.9;0.5173;;
17/02/2005;17.00.00;1.4;1023.0;-200.0;5.2;771.0;212.0;807.0;143.0;982.0;735.0;9.3;42.3;0.4974;;
17/02/2005;18.00.00;2.4;1172.0;-200.0;10.0;977.0;280.0;657.0;177.0;1160.0;1047.0;8.4;45.2;0.4977;;
17/02/2005;19.00.00;2.8;1172.0;-200.0;11.1;1017.0;315.0;623.0;198.0;1185.0;1163.0;7.6;47.8;0.5013;;
17/02/2005;20.00.00;3.3;1219.0;-200.0;12.9;1081.0;378.0;590.0;200.0;1246.0;1244.0;7.4;47.2;0.4871;;
17/02/2005;21.00.00;2.5;1106.0;-200.0;7.8;891.0;320.0;708.0;191.0;1058.0;1025.0;7.4;46.9;0.4854;;
17/02/2005;22.00.00;2.1;1078.0;-200.0;6.3;824.0;265.0;759.0;169.0;1016.0;982.0;6.9;48.2;0.4832;;
17/02/2005;23.00.00;1.2;939.0;-200.0;2.8;637.0;129.0;960.0;106.0;883.0;607.0;7.1;47.9;0.4867;;
18/02/2005;00.00.00;1.2;975.0;-200.0;3.3;670.0;129.0;943.0;105.0;910.0;616.0;6.9;48.7;0.4874;;
18/02/2005;01.00.00;1.3;958.0;-200.0;3.1;660.0;172.0;935.0;130.0;905.0;654.0;6.8;48.2;0.4792;;
18/02/2005;02.00.00;1.0;921.0;-200.0;2.1;594.0;100.0;1025.0;82.0;867.0;479.0;6.3;49.6;0.4787;;
18/02/2005;03.00.00;0.8;931.0;-200.0;1.9;580.0;-200.0;983.0;-200.0;863.0;487.0;5.6;52.9;0.4855;;
18/02/2005;04.00.00;-200.0;874.0;-200.0;0.7;472.0;49.0;1179.0;45.0;803.0;382.0;6.4;49.8;0.4814;;
18/02/2005;05.00.00;0.4;872.0;-200.0;0.8;476.0;36.0;1249.0;35.0;794.0;350.0;6.9;48.1;0.4796;;
18/02/2005;06.00.00;0.5;904.0;-200.0;1.3;530.0;79.0;1079.0;60.0;846.0;438.0;6.4;50.2;0.485;;
18/02/2005;07.00.00;0.7;951.0;-200.0;1.8;568.0;128.0;1021.0;90.0;888.0;578.0;6.4;50.7;0.4886;;
18/02/2005;08.00.00;2.1;1183.0;-200.0;7.9;896.0;456.0;673.0;205.0;1115.0;1140.0;6.9;48.8;0.4903;;
18/02/2005;09.00.00;2.5;1187.0;-200.0;9.8;970.0;477.0;625.0;199.0;1174.0;1203.0;8.4;44.6;0.4922;;
18/02/2005;10.00.00;2.0;1072.0;-200.0;7.4;874.0;342.0;715.0;153.0;1033.0;1000.0;10.8;37.1;0.4794;;
18/02/2005;11.00.00;1.4;1011.0;-200.0;5.3;780.0;254.0;805.0;163.0;964.0;806.0;11.2;36.2;0.4818;;
18/02/2005;12.00.00;1.3;997.0;-200.0;4.8;752.0;231.0;837.0;152.0;952.0;724.0;11.8;34.4;0.4758;;
18/02/2005;13.00.00;1.4;989.0;-200.0;5.6;791.0;213.0;804.0;146.0;953.0;690.0;11.5;33.1;0.4479;;
18/02/2005;14.00.00;1.6;1006.0;-200.0;6.6;837.0;208.0;775.0;146.0;971.0;757.0;10.9;32.6;0.426;;
18/02/2005;15.00.00;1.7;1016.0;-200.0;6.7;845.0;270.0;771.0;134.0;987.0;818.0;11.3;31.7;0.4249;;
18/02/2005;16.00.00;1.8;1069.0;-200.0;8.4;918.0;276.0;724.0;164.0;1045.0;936.0;11.6;30.9;0.4223;;
18/02/2005;17.00.00;2.4;1109.0;-200.0;10.3;989.0;375.0;664.0;141.0;1096.0;1133.0;11.1;32.2;0.4243;;
18/02/2005;18.00.00;2.8;1182.0;-200.0;12.6;1071.0;395.0;617.0;204.0;1187.0;1298.0;9.7;36.0;0.4333;;
18/02/2005;19.00.00;3.3;1253.0;-200.0;16.0;1179.0;421.0;573.0;210.0;1268.0;1387.0;8.5;39.0;0.4336;;
18/02/2005;20.00.00;4.8;1288.0;-200.0;17.6;1228.0;632.0;549.0;250.0;1333.0;1502.0;8.3;40.3;0.4411;;
18/02/2005;21.00.00;2.8;1153.0;-200.0;10.1;981.0;424.0;666.0;202.0;1097.0;1273.0;8.0;41.3;0.4448;;
18/02/2005;22.00.00;2.4;1161.0;-200.0;9.8;969.0;369.0;677.0;190.0;1111.0;1271.0;7.0;44.2;0.4446;;
18/02/2005;23.00.00;2.9;1271.0;-200.0;11.5;1031.0;484.0;618.0;236.0;1138.0;1464.0;5.4;51.8;0.4698;;
19/02/2005;00.00.00;2.7;1156.0;-200.0;8.2;909.0;456.0;684.0;250.0;1023.0;1384.0;4.1;55.0;0.4558;;
19/02/2005;01.00.00;2.1;1106.0;-200.0;6.8;850.0;373.0;727.0;219.0;997.0;1281.0;3.1;57.8;0.4462;;
19/02/2005;02.00.00;1.5;1008.0;-200.0;4.3;726.0;228.0;834.0;156.0;913.0;1083.0;3.1;56.7;0.4388;;
19/02/2005;03.00.00;1.2;966.0;-200.0;3.9;703.0;-200.0;865.0;-200.0;903.0;989.0;2.2;59.6;0.4333;;
19/02/2005;04.00.00;0.9;931.0;-200.0;2.6;627.0;117.0;948.0;98.0;860.0;911.0;2.3;58.9;0.4317;;
19/02/2005;05.00.00;0.8;922.0;-200.0;2.4;611.0;108.0;962.0;89.0;867.0;893.0;1.9;60.0;0.4276;;
19/02/2005;06.00.00;0.8;911.0;-200.0;2.3;606.0;126.0;950.0;104.0;866.0;894.0;1.9;60.3;0.4293;;
19/02/2005;07.00.00;1.1;993.0;-200.0;4.5;736.0;235.0;819.0;148.0;941.0;1018.0;0.9;64.6;0.4294;;
19/02/2005;08.00.00;1.9;1100.0;-200.0;8.5;919.0;339.0;678.0;194.0;1072.0;1191.0;0.6;65.0;0.4231;;
19/02/2005;09.00.00;2.5;1141.0;-200.0;9.0;940.0;399.0;651.0;231.0;1099.0;1285.0;2.1;59.9;0.4338;;
19/02/2005;10.00.00;2.2;1085.0;-200.0;5.7;800.0;346.0;750.0;200.0;983.0;1219.0;3.1;57.2;0.4402;;
19/02/2005;11.00.00;2.1;1153.0;-200.0;6.9;853.0;407.0;696.0;217.0;1027.0;1370.0;4.2;54.0;0.4483;;
19/02/2005;12.00.00;2.3;1122.0;-200.0;6.4;831.0;393.0;722.0;210.0;982.0;1317.0;7.4;43.8;0.4538;;
19/02/2005;13.00.00;1.2;992.0;-200.0;3.5;685.0;166.0;890.0;126.0;902.0;818.0;11.2;34.5;0.4586;;
19/02/2005;14.00.00;1.2;1018.0;-200.0;3.7;693.0;157.0;868.0;118.0;937.0;683.0;13.8;32.4;0.5084;;
19/02/2005;15.00.00;1.1;981.0;-200.0;2.9;649.0;141.0;924.0;114.0;901.0;573.0;12.4;34.9;0.5002;;
19/02/2005;16.00.00;1.1;988.0;-200.0;3.4;679.0;144.0;905.0;117.0;911.0;595.0;12.8;31.9;0.4684;;
19/02/2005;17.00.00;1.4;1059.0;-200.0;5.3;777.0;191.0;797.0;140.0;969.0;774.0;13.5;29.1;0.4486;;
19/02/2005;18.00.00;1.7;1110.0;-200.0;7.3;870.0;255.0;708.0;168.0;1057.0;1059.0;11.6;33.3;0.454;;
19/02/2005;19.00.00;2.5;1204.0;-200.0;10.0;979.0;379.0;639.0;202.0;1147.0;1326.0;10.9;34.9;0.4568;;
19/02/2005;20.00.00;2.7;1275.0;-200.0;12.3;1061.0;427.0;593.0;211.0;1203.0;1494.0;10.4;37.3;0.4708;;
19/02/2005;21.00.00;3.1;1297.0;-200.0;11.8;1044.0;509.0;600.0;231.0;1185.0;1559.0;9.7;39.7;0.4792;;
19/02/2005;22.00.00;2.8;1277.0;-200.0;10.4;991.0;459.0;609.0;214.0;1141.0;1575.0;9.1;41.9;0.4857;;
19/02/2005;23.00.00;1.9;1207.0;-200.0;7.7;888.0;293.0;664.0;181.0;1062.0;1447.0;9.3;41.9;0.4927;;
20/02/2005;00.00.00;1.9;1222.0;-200.0;7.5;880.0;269.0;684.0;173.0;1083.0;1367.0;9.4;44.7;0.5279;;
20/02/2005;01.00.00;1.7;1141.0;-200.0;6.1;816.0;244.0;745.0;169.0;1026.0;1230.0;8.5;45.8;0.5108;;
20/02/2005;02.00.00;2.2;1228.0;-200.0;8.3;913.0;293.0;643.0;174.0;1124.0;1396.0;7.8;50.0;0.53;;
20/02/2005;03.00.00;1.6;1120.0;-200.0;5.1;770.0;-200.0;756.0;-200.0;1012.0;1191.0;7.7;49.7;0.5242;;
20/02/2005;04.00.00;1.5;1067.0;-200.0;4.9;758.0;177.0;775.0;130.0;993.0;1009.0;8.2;46.9;0.5099;;
20/02/2005;05.00.00;0.8;947.0;-200.0;1.9;580.0;81.0;978.0;72.0;894.0;572.0;8.4;48.6;0.5375;;
20/02/2005;06.00.00;0.5;918.0;-200.0;1.0;501.0;42.0;1148.0;40.0;881.0;420.0;8.0;54.7;0.5883;;
20/02/2005;07.00.00;0.5;920.0;-200.0;1.1;506.0;61.0;1142.0;56.0;905.0;453.0;7.8;55.7;0.5914;;
20/02/2005;08.00.00;0.7;941.0;-200.0;1.5;541.0;101.0;1065.0;81.0;919.0;520.0;8.0;53.8;0.5796;;
20/02/2005;09.00.00;0.7;949.0;-200.0;1.6;552.0;98.0;1035.0;81.0;919.0;531.0;8.8;50.7;0.5752;;
20/02/2005;10.00.00;0.9;990.0;-200.0;2.3;604.0;114.0;944.0;88.0;947.0;579.0;10.1;47.6;0.587;;
20/02/2005;11.00.00;1.0;996.0;-200.0;2.5;620.0;118.0;928.0;94.0;946.0;570.0;10.6;45.8;0.5838;;
20/02/2005;12.00.00;1.1;1023.0;-200.0;2.5;623.0;120.0;916.0;97.0;976.0;571.0;9.1;56.2;0.6515;;
20/02/2005;13.00.00;1.1;1037.0;-200.0;2.8;636.0;151.0;891.0;112.0;1024.0;582.0;7.9;66.5;0.7124;;
20/02/2005;14.00.00;1.0;1017.0;-200.0;2.4;613.0;131.0;919.0;104.0;1007.0;551.0;8.0;65.0;0.6991;;
20/02/2005;15.00.00;1.1;1042.0;-200.0;3.3;671.0;145.0;861.0;107.0;1038.0;634.0;8.4;61.0;0.6721;;
20/02/2005;16.00.00;1.3;1037.0;-200.0;3.2;665.0;156.0;854.0;114.0;1013.0;633.0;8.6;57.3;0.6429;;
20/02/2005;17.00.00;1.2;1009.0;-200.0;2.8;640.0;151.0;915.0;115.0;996.0;613.0;8.4;56.3;0.6227;;
20/02/2005;18.00.00;1.3;1033.0;-200.0;3.4;675.0;173.0;853.0;127.0;1006.0;702.0;8.0;57.7;0.6222;;
20/02/2005;19.00.00;1.1;1016.0;-200.0;2.9;647.0;154.0;906.0;119.0;997.0;649.0;7.1;62.6;0.6341;;
20/02/2005;20.00.00;1.5;1076.0;-200.0;4.6;745.0;221.0;801.0;149.0;1040.0;841.0;7.4;59.3;0.6123;;
20/02/2005;21.00.00;1.4;1029.0;-200.0;3.8;699.0;193.0;851.0;140.0;1001.0;795.0;7.7;56.9;0.5994;;
20/02/2005;22.00.00;1.1;984.0;-200.0;3.1;661.0;130.0;898.0;105.0;965.0;638.0;7.7;54.4;0.5753;;
20/02/2005;23.00.00;1.3;1003.0;-200.0;3.7;694.0;156.0;876.0;116.0;976.0;663.0;7.7;53.0;0.5572;;
21/02/2005;00.00.00;1.4;1009.0;-200.0;3.3;671.0;148.0;877.0;112.0;1010.0;610.0;6.7;62.8;0.6188;;
21/02/2005;01.00.00;1.1;946.0;-200.0;2.1;588.0;93.0;1005.0;80.0;948.0;480.0;6.6;61.9;0.6056;;
21/02/2005;02.00.00;0.8;910.0;-200.0;1.2;518.0;66.0;1130.0;59.0;936.0;404.0;5.7;70.3;0.6498;;
21/02/2005;03.00.00;0.6;886.0;-200.0;0.7;464.0;-200.0;1273.0;-200.0;919.0;357.0;4.5;79.2;0.6751;;
21/02/2005;04.00.00;-200.0;879.0;-200.0;0.5;447.0;38.0;1317.0;36.0;910.0;348.0;4.0;81.5;0.6712;;
21/02/2005;05.00.00;0.5;907.0;-200.0;1.0;502.0;50.0;1129.0;49.0;947.0;399.0;3.9;81.5;0.6653;;
21/02/2005;06.00.00;0.6;949.0;-200.0;2.1;589.0;77.0;987.0;63.0;1001.0;464.0;3.3;84.3;0.6617;;
21/02/2005;07.00.00;1.2;1054.0;-200.0;5.5;786.0;183.0;766.0;123.0;1129.0;699.0;4.2;80.9;0.6742;;
21/02/2005;08.00.00;2.2;1214.0;-200.0;10.9;1010.0;256.0;609.0;164.0;1282.0;1006.0;5.1;75.0;0.6646;;
21/02/2005;09.00.00;2.9;1253.0;-200.0;13.3;1095.0;355.0;566.0;218.0;1375.0;1206.0;4.6;77.6;0.6651;;
21/02/2005;10.00.00;2.9;1197.0;-200.0;9.6;964.0;491.0;614.0;254.0;1260.0;1122.0;3.8;84.3;0.6811;;
21/02/2005;11.00.00;2.0;1156.0;-200.0;7.0;859.0;387.0;684.0;210.0;1196.0;1069.0;6.2;77.4;0.7383;;
21/02/2005;12.00.00;1.7;1132.0;-200.0;6.6;837.0;384.0;694.0;208.0;1199.0;1062.0;7.7;67.6;0.7133;;
21/02/2005;13.00.00;2.2;1207.0;-200.0;9.3;950.0;368.0;623.0;204.0;1303.0;1162.0;8.1;64.8;0.7039;;
21/02/2005;14.00.00;1.8;1127.0;-200.0;7.9;896.0;258.0;664.0;172.0;1227.0;1010.0;8.1;64.0;0.6942;;
21/02/2005;15.00.00;1.6;1112.0;-200.0;6.9;851.0;231.0;694.0;157.0;1184.0;931.0;6.9;71.3;0.7118;;
21/02/2005;16.00.00;1.9;1186.0;-200.0;8.6;925.0;290.0;641.0;181.0;1272.0;1025.0;7.0;73.7;0.7425;;
21/02/2005;17.00.00;2.2;1192.0;-200.0;10.0;976.0;335.0;618.0;194.0;1290.0;1110.0;7.3;70.0;0.7195;;
21/02/2005;18.00.00;2.2;1177.0;-200.0;8.8;931.0;293.0;656.0;193.0;1281.0;979.0;5.8;77.8;0.7223;;
21/02/2005;19.00.00;4.9;1478.0;-200.0;20.2;1301.0;526.0;469.0;252.0;1682.0;1409.0;5.4;80.9;0.7293;;
21/02/2005;20.00.00;6.3;1486.0;-200.0;19.7;1289.0;607.0;466.0;283.0;1633.0;1438.0;5.5;79.8;0.7261;;
21/02/2005;21.00.00;2.7;1118.0;-200.0;7.1;863.0;326.0;680.0;208.0;1194.0;1083.0;5.6;74.0;0.6808;;
21/02/2005;22.00.00;1.4;1019.0;-200.0;4.4;730.0;188.0;811.0;143.0;1082.0;916.0;5.6;71.9;0.6604;;
21/02/2005;23.00.00;1.2;961.0;-200.0;2.9;643.0;163.0;914.0;124.0;1046.0;825.0;6.4;70.7;0.6848;;
22/02/2005;00.00.00;0.8;931.0;-200.0;2.1;591.0;102.0;1015.0;89.0;1015.0;704.0;6.3;70.1;0.6733;;
22/02/2005;01.00.00;0.8;938.0;-200.0;2.1;592.0;95.0;992.0;85.0;1032.0;668.0;4.4;80.5;0.6825;;
22/02/2005;02.00.00;0.7;888.0;-200.0;1.1;511.0;71.0;1112.0;66.0;963.0;512.0;3.9;83.1;0.6787;;
22/02/2005;03.00.00;0.4;844.0;-200.0;0.6;454.0;-200.0;1327.0;-200.0;908.0;385.0;2.5;86.6;0.6407;;
22/02/2005;04.00.00;0.4;851.0;-200.0;0.5;440.0;46.0;1349.0;46.0;918.0;377.0;3.4;85.4;0.6736;;
22/02/2005;05.00.00;0.5;905.0;-200.0;1.0;503.0;62.0;1152.0;60.0;956.0;467.0;3.3;84.5;0.6608;;
22/02/2005;06.00.00;0.9;987.0;-200.0;2.6;628.0;170.0;929.0;117.0;1035.0;691.0;3.4;84.5;0.664;;
22/02/2005;07.00.00;1.5;1124.0;-200.0;6.7;842.0;313.0;690.0;178.0;1180.0;981.0;3.4;84.5;0.6677;;
22/02/2005;08.00.00;3.8;1408.0;-200.0;16.7;1200.0;687.0;490.0;295.0;1523.0;1369.0;4.1;82.7;0.682;;
22/02/2005;09.00.00;5.4;1501.0;-200.0;24.0;1403.0;757.0;418.0;243.0;1789.0;1589.0;4.6;80.3;0.6889;;
22/02/2005;10.00.00;3.5;1266.0;-200.0;15.0;1149.0;559.0;528.0;255.0;1435.0;1370.0;6.1;74.0;0.7025;;
22/02/2005;11.00.00;1.7;1082.0;-200.0;6.9;855.0;286.0;725.0;201.0;1140.0;1005.0;9.1;58.4;0.6787;;
22/02/2005;12.00.00;2.0;1123.0;-200.0;9.1;942.0;324.0;653.0;208.0;1225.0;1105.0;11.4;48.9;0.658;;
22/02/2005;13.00.00;2.1;1174.0;-200.0;10.0;979.0;316.0;611.0;212.0;1282.0;1142.0;8.3;64.4;0.7072;;
22/02/2005;14.00.00;3.0;1209.0;-200.0;12.9;1082.0;407.0;573.0;238.0;1355.0;1105.0;6.5;71.0;0.6903;;
22/02/2005;15.00.00;2.1;1120.0;-200.0;9.0;940.0;305.0;657.0;201.0;1245.0;917.0;6.6;71.1;0.6973;;
22/02/2005;16.00.00;2.5;1174.0;-200.0;10.9;1010.0;360.0;613.0;218.0;1305.0;1050.0;7.4;69.3;0.7165;;
22/02/2005;17.00.00;2.2;1068.0;-200.0;7.9;896.0;339.0;702.0;222.0;1177.0;848.0;6.4;70.6;0.6834;;
22/02/2005;18.00.00;2.4;1146.0;-200.0;10.2;985.0;304.0;650.0;206.0;1236.0;952.0;5.8;72.5;0.6718;;
22/02/2005;19.00.00;3.6;1204.0;-200.0;13.2;1089.0;397.0;601.0;251.0;1335.0;1059.0;5.6;71.6;0.6556;;
22/02/2005;20.00.00;2.6;1062.0;-200.0;8.1;903.0;270.0;717.0;190.0;1141.0;720.0;4.2;77.8;0.6491;;
22/02/2005;21.00.00;2.7;1122.0;-200.0;8.5;919.0;339.0;680.0;218.0;1201.0;981.0;4.3;79.5;0.6648;;
22/02/2005;22.00.00;1.4;940.0;-200.0;3.6;686.0;190.0;903.0;150.0;1005.0;648.0;4.5;75.5;0.6429;;
22/02/2005;23.00.00;0.9;935.0;-200.0;2.6;628.0;126.0;995.0;111.0;986.0;611.0;4.4;77.1;0.6523;;
23/02/2005;00.00.00;1.5;1011.0;-200.0;4.3;725.0;189.0;852.0;142.0;1050.0;773.0;4.2;78.2;0.6506;;
23/02/2005;01.00.00;1.1;952.0;-200.0;3.2;665.0;146.0;907.0;119.0;1007.0;703.0;4.0;79.3;0.6517;;
23/02/2005;02.00.00;0.8;899.0;-200.0;1.8;572.0;98.0;1063.0;87.0;951.0;560.0;3.9;78.7;0.643;;
23/02/2005;03.00.00;0.6;880.0;-200.0;1.4;533.0;-200.0;1161.0;-200.0;948.0;499.0;3.5;80.6;0.6403;;
